Date,MMM,AXP,AAPL,BA,CAT,CVX,CSCO,KO,DIS,DWDP,XOM,GS,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,TRV,UTX,UNH,VZ,V,WMT,WBA
2002-03-28 00:00:00+00:00,38.001127036199996,28.153753393000002,1.4867297234999999,32.8110217688,18.289657964,24.6997631283,13.4700392877,16.1540214364,18.4678762455,,27.7511332069,74.46957545560001,33.7232061082,72.9546341246,20.030906092000002,41.1577733841,21.8358281705,17.5212621511,29.031698326799997,19.6473614995,5.9959734127,21.3430424498,28.3277838681,29.5294837541,25.9124107285,16.5711909285,18.492533464,,43.696222636099996,29.878825203
2002-04-01 00:00:00+00:00,38.1002604111,27.624495821900002,1.5363501916,32.5866147805,18.3121782113,24.543799186999998,13.9394618028,16.166385785,18.3238460148,,27.7511332069,73.0008126378,33.4526434589,72.1549390967,20.5315140707,40.9423208368,21.811327942600002,17.205563734000002,29.041782279,19.6701656,5.8690797911,21.5417572385,28.296339996599997,29.638971480100004,25.947333114899997,16.456263799600002,18.4323625309,,42.455905713,30.0084348046
2002-04-02 00:00:00+00:00,38.001127036199996,27.3976711486,1.5118540111,33.3822395571,18.144884945799998,24.8611994887,13.0642672832,16.160203610699998,18.2118225021,,28.099367824,72.2251738463,32.9600806872,70.8150991815,19.7806021027,40.8409314027,21.6275762329,17.3634129426,28.9611106615,18.6602697179,5.7611702546000005,21.4343438392,28.4881476129,29.9738751127,25.9263796831,16.7012971122,18.2117357759,,42.0068254477,29.8635770146
2002-04-03 00:00:00+00:00,37.3071934121,27.218960799899996,1.491754581,33.1374319335,17.6687425749,24.625885471900002,13.207480931800001,15.9932849047,17.955768758599998,,27.6624916681,71.3422658603,32.5715804728,70.12062718359999,19.675210949300002,40.5684472987,21.6520764608,17.3570989742,28.8854810202,18.350785496,5.815125022799999,21.4826798689,28.066799734299998,29.7548996606,25.4409585117,16.6210649655,18.251849731300002,,41.7715929278,29.7873360725
2002-04-04 00:00:00+00:00,37.7037269116,27.652866298400003,1.5639869081,33.3754393453,17.826384305799998,24.0211831731,13.4223014048,16.0798353449,18.0517889124,,27.320588589499998,71.4165291488,33.4040809321,70.7379356262,20.1494711396,40.2262579588,21.2995576495,17.5465180245,28.1342265827,18.3898782398,5.7981392625,20.9456128722,28.2931956094,30.3152191997,25.6539850689,16.662265257,18.179644611500002,,42.256314484,30.1532925946
2002-04-05 00:00:00+00:00,40.281194658400004,28.031672686100002,1.553937193,32.8382226158,18.4537340513,23.8433295558,12.8494468102,16.129292739300002,18.5959031172,,26.991348588,71.0864700886,33.8342061695,68.2195977752,19.7937759969,39.9537738548,21.559308352600002,17.9001002517,27.856917897800002,18.200929977999998,5.882068902,20.4085458755,28.2365966406,30.7209678314,25.423497318499997,16.7923714407,18.131507865,,42.1565188695,30.1914130656
2002-04-08 00:00:00+00:00,40.8429504494,27.9903483529,1.5426312635,33.3210376512,18.5792040004,24.188091952399997,12.873315751600002,16.3827618854,18.499882963399997,,27.377572435999998,71.0122068001,34.3406439489,61.316967008,19.7147326318,40.1628895625,21.6335228392,17.988495808499998,27.307342504,18.640723345999998,5.850095706,20.6609673639,28.378094062600002,31.229763734699997,25.8251047624,16.7143077305,17.8888184345,,42.6127273929,30.366767232399997
2002-04-09 00:00:00+00:00,41.2725284072,28.396704296,1.5137383327,33.0286285453,18.6210273168,23.884372698299998,11.791257072899999,16.4909499356,18.459874566,,27.0483324344,69.8074912304,34.0492687882,61.548457674,18.74645141,39.9220896567,21.763398190700002,17.7738208848,27.019949866799998,17.8751571128,5.8620856545,20.7844927732,28.340361416700002,32.0219396348,25.458419705,16.7620133312,17.2778228263,,42.8408316546,30.0999239351
2002-04-10 00:00:00+00:00,41.3386173238,28.5137899067,1.5489123355,33.7154499336,19.138993004,23.9691951927,12.3720679813,16.7598745175,19.2440391553,,27.339583205,69.7167249888,34.5071440408,62.439345994499995,19.273407177,40.200910600300006,21.6706300825,17.647541518,26.7930609428,18.341012310099998,5.8460990565,21.1282156511,29.0352709777,32.0670228161,26.1917898199,16.9029616969,17.76338225,,43.17585978899999,30.1380444061
2002-04-11 00:00:00+00:00,40.909039366,27.666641076199998,1.5614744793000002,33.1986338394,18.7979721168,23.6545311005,11.831038641900001,16.4260371055,18.7799417453,,26.8457232027,67.03499512479999,34.2227063839,59.0581792976,19.0626248702,39.731984467800004,20.6934726758,17.4960062778,26.293905309899998,17.8490952836,5.7501794685,20.8919061725,28.711399100900003,31.6870360022,25.9647943081,16.9896991527,16.9217459156,,42.8907294619,29.3527627027
2002-04-12 00:00:00+00:00,40.380328033299996,27.8457131867,1.5740366231,33.0150281217,18.6499819204,23.011521868800003,12.173160136,16.4940410227,19.2040307579,,26.1492539687,68.4872549896,34.9372692782,60.0472757795,18.7003427804,39.7129739489,21.2006050008,17.552831992799998,27.226670886500003,18.2204763499,5.7811535021000005,21.1013623012,28.906351104400002,31.8931305454,25.420005079899997,16.6535915115,17.1321549992,,43.646324828800005,29.9169456741
2002-04-15 00:00:00+00:00,40.1820612835,27.6597536873,1.57026798,32.4030090628,18.6564162768,23.339867008400002,11.9424270353,16.1942055694,18.9159702965,,26.3392001234,67.33204827899999,34.1325188341,59.8719040628,18.515908262,39.3897951279,21.2748194873,17.300273259100003,27.493895619299998,18.1422908623,5.6992221873,20.9456128722,28.472425677199997,31.2040019168,25.0917346475,16.5885384196,16.7437074603,,42.7196512656,29.444251833200003
2002-04-16 00:00:00+00:00,41.1073061157,28.4862403513,1.6167479122,33.117031298200004,18.2253144004,23.695574243000003,12.395936922799999,16.6547775545,19.124013963099998,,26.7697447408,69.7992397539,34.576519079099995,60.468167899399994,19.438080854200003,40.086847487,21.880904461100002,17.3634129426,27.7409524477,18.8329293365,5.8690797911,21.428973169200003,28.6768108422,31.3585728242,25.521280000500003,16.6644336934,17.6419923941,,42.769549072800004,29.7263433189
2002-04-17 00:00:00+00:00,40.8099059911,28.3416051851,1.6399878783000001,30.852560780300003,17.9518542549,23.794077784899997,12.7062331615,16.667141903,19.2920492322,,26.731755509899997,70.17880767310001,34.2504563992,59.493101154899996,20.182405875,39.6179213545,23.0497826248,17.1487380189,27.756078375999998,18.4485173556,5.7351920328,20.327985826,28.4535593542,32.234474632399994,24.3758257257,17.2542483928,17.3425640828,,42.2634427421,29.512868681
2002-04-18 00:00:00+00:00,40.8759949077,29.195641404499998,1.5960203749000001,29.7169254154,17.7813438113,23.9418330977,12.2845485294,16.6022290729,19.5240979372,,26.883712433600003,69.7414794184,34.354518956599996,62.3972567825,20.0572538804,40.739541968699996,23.043598084299997,18.0705773969,28.5224587417,18.3638164106,5.5353595578,20.5267006147,27.916759321999997,32.1121059974,23.485304871900002,18.2712450619,17.176664613099998,,41.4508213098,29.7720878841
2002-04-19 00:00:00+00:00,41.2725284072,29.9119298466,1.5690117656,29.0709052977,17.8201959828,24.0786435726,12.141334880699999,16.9731595307,19.964190308699997,,26.9217016646,71.21849371270001,34.097831315,62.4323311259,19.8267107323,40.8662787612,23.3528251117,18.0579494603,28.709011856999997,18.634207888699997,5.6772406151,20.301132476099998,28.0620110955,32.2795578137,24.078985441100002,18.6008473939,16.9945798292,,42.0068254477,29.9626902393
2002-04-22 00:00:00+00:00,41.305572865500004,29.340276570700002,1.540746942,29.336113556599997,17.428436587100002,23.709255290500003,11.831038641900001,17.0937119295,19.7161382448,,26.4974885857,69.3949174052,33.65383107,61.681740178599995,19.800362944,40.137542204,22.635418408000003,17.9948097768,28.4972488612,18.1097135758,5.6952255378,19.9305562484,28.06832639,32.137867815300005,24.3583645325,18.646384558199998,16.185314123,,41.023125819,30.0922998409
2002-04-23 00:00:00+00:00,41.0742616574,29.5055739035,1.5231599406,28.9009000036,17.1920858773,23.799550203899997,11.146795653900002,16.8526071319,19.604114732,,26.1809116611,67.33204827899999,33.8966437039,61.2608480587,19.4578416954,39.795352864099996,22.635418408000003,18.1652869221,27.9779253239,17.588476991500002,5.7371903576,19.7103587797,28.071484037199998,31.5260246404,24.1837526004,18.4642359011,16.2419627225,,41.379538728,30.221909442399998
2002-04-24 00:00:00+00:00,41.4707951569,29.3127270152,1.4930107953999998,28.832897885900003,17.1597090677,23.257780723499998,11.480960834100001,16.9947971408,19.620118091,,25.5161001195,65.5909867365,33.4179559398,60.678613959399996,19.042864029,40.308636874,22.1963160291,17.9948097768,27.6501968781,17.2724773122,5.595309300299999,19.5975747104,28.2388393414,31.397215551,23.9008812703,18.646384558199998,16.5494836908,,40.951843237199995,29.756839695700002
2002-04-25 00:00:00+00:00,41.966462031300004,29.3471639596,1.5149945471000001,28.492887297600003,17.3539699251,23.5040395782,11.6082618551,16.9947971408,20.0041987061,,25.6680570433,63.7096500934,33.7648311312,60.8259262014,19.1614290765,40.1755632418,21.6644455419,17.887472315,27.6754067585,17.5037760465,5.5443520192,20.177607066900002,28.2356816941,30.7338487404,24.148830214,18.8653966341,16.7598927744,,40.6310716192,29.5281168695
2002-04-26 00:00:00+00:00,41.1073061157,28.961470183099998,1.4452746488,28.2276790388,17.532042377699998,23.1483323436,11.067232515799999,16.830969521900002,19.2840475527,,25.3261539648,65.4094542534,33.3624559092,59.422952468199995,18.5224952091,40.308636874,21.6644455419,17.8243326316,27.463643762800004,16.7773025572,5.4704140034,19.7425827995,28.3556722896,30.8304555575,23.8694511225,18.6572267402,16.6708735467,,39.7756806377,28.6970906007
2002-04-29 00:00:00+00:00,40.5125058665,28.2382943521,1.5049448319999998,29.6693239331,17.1240945772,23.4930947402,11.2422714197,16.8897001777,18.4198661686,,25.136207810100004,64.87229512180001,32.5785179766,58.8477332376,18.4697996324,39.8650581,21.237712244100003,17.8117046949,27.5644832846,17.018374477400002,5.3854852016,19.4794199711,28.418825234499998,30.8304555575,23.712300383600002,18.6485529946,15.841376197899999,,40.0608109649,28.6208496586
2002-04-30 00:00:00+00:00,41.569928531799995,28.245181741,1.524416155,30.3289444743,17.6842133826,23.7256725475,11.655999738,17.158624759600002,18.5478930403,,25.4337901192,65.0788947878,32.1692052508,58.756539945,18.8452556163,40.467057864699996,21.237712244100003,17.931670093399998,27.3980980736,17.0248899347,5.3285329462,19.5223853309,28.500924063000003,32.079903725,24.5050385555,19.0410399821,16.229823736900002,,39.8184501868,28.7962038254
2002-05-01 00:00:00+00:00,41.636017448400004,28.7479611282,1.5062010464,30.9409635332,17.5255670157,24.0759073631,10.9001499257,17.8108441479,19.340059309100003,,25.7630301207,65.4590381732,32.287142815799996,59.1353428529,18.8584295105,40.524089421300005,21.9551189477,17.9821818401,27.8821277782,17.1845186386,5.4634198668,20.1185296972,28.9872017392,31.738559638,24.658697055799998,19.4313585331,16.8084487168,,40.488506455599996,28.087163064099997
2002-05-02 00:00:00+00:00,42.0325509479,29.0785557938,1.4879859378,30.512550192,17.6939264255,24.3166937988,10.8524120428,17.8170263222,19.228035796300002,,25.8326770441,66.6986361692,32.4675179154,58.8266886316,18.3578215319,40.682510412,21.9551189477,17.9948097768,28.0182611327,16.6828284262,5.5183737974,20.0701936675,29.441902943000002,31.4938223681,24.274550805100002,19.5007484977,16.7922634026,,40.3815825829,28.9486857096
2002-05-03 00:00:00+00:00,41.966462031300004,28.8168350169,1.4766800084,30.3493451096,17.483477163299998,24.491811206599998,10.454596352100001,17.575921524600002,18.8839635786,,25.6997147358,64.913615055,32.2593928005,57.3675959491,17.5081053577,40.1945737607,22.066440677600003,18.4936132759,27.982967300000002,16.1453031987,5.5293645836000005,19.7372121296,29.034566447899998,31.191121007899998,24.316457668800002,19.4183479147,16.3269356216,,39.3836264379,29.124039876399998
2002-05-06 00:00:00+00:00,41.0412171991,28.314055629600002,1.4226627899000002,29.4993186389,16.9654482103,23.8050226229,10.2556885067,17.4924621716,18.3158443353,,24.851288578000002,62.1121235841,31.0106421115,53.3130018603,16.9939366009,39.3517740901,21.2748194873,18.3736478774,28.1695204154,15.8390767054,5.395476825299999,19.6297987302,29.1135076291,30.7789319217,23.5167350196,19.4617166426,16.1327118521,,38.4854659074,29.047798934299998
2002-05-07 00:00:00+00:00,41.0742616574,28.0041231306,1.4113568604,29.336113556599997,17.0334395104,23.9883486592,10.4068584692,17.5110086945,18.3158443353,,24.7563155006,61.8559399983,31.7113299981,53.663745293599995,17.237837165,38.2871850326,21.41706392,18.4431015292,28.008177180500002,16.1159836408,5.509381336100001,19.2001451328,28.9429946777,30.617920559899996,23.7996063497,19.2015042753,15.991090353499999,,39.2125482416,28.971557992199997
2002-05-08 00:00:00+00:00,41.702106365,29.4091504594,1.5306972268999999,30.1997404508,17.813720620799998,24.3659455697,12.944922576,17.4646423873,19.0680022067,,25.3324855033,65.6986937857,32.155330243099996,57.942815179700006,19.103346885,38.5913533348,22.827139165100004,18.2347405739,28.5527105982,17.9077343994,5.6003051122,19.9627802682,28.9872017392,30.8755387388,24.550437657899998,19.496411625,16.7275221461,,40.1962478703,29.6119819058
2002-05-09 00:00:00+00:00,41.735150823299996,29.085443182600002,1.5193912974000001,30.5873525214,17.4381496299,24.152521229,12.5311942576,17.4646423873,18.8439551812,,25.0665608867,64.98799093470001,32.0165801665,56.1718522416,18.6155457568,38.8891847973,22.1221015425,18.4872993076,28.114058678400003,16.9792817336,5.485401439099999,19.6029453804,29.0693005677,30.592158742,24.271058566399997,19.1906620933,16.246009050999998,,39.1982917253,29.1316639706
2002-05-10 00:00:00+00:00,41.933417573,28.5826637954,1.4647459716999998,29.6693239331,17.0981931295,24.064962525100004,12.268635901700002,17.4213671672,18.5238880019,,24.811819414200002,63.4260974598,31.5656424177,55.9961614739,17.8047411788,39.1933530994,21.6953682447,18.8219396297,28.038429036999997,16.3049319026,5.2855689641,19.4525666213,29.176660574099998,30.521313742800004,24.0091406682,19.125609001500003,15.9223027685,,38.2502333875,28.7504592602
2002-05-13 00:00:00+00:00,42.4621289057,29.6157721254,1.5036886176,30.111337697800003,17.078767043800003,24.6532475669,12.491412688499999,17.5851947861,18.7639383863,,25.4805157794,64.5499996428,31.648892463600003,57.7600967814,18.8001191566,39.187016259800004,22.474620353800002,19.2007777303,28.557752574299997,17.1649722667,5.3655019541,19.8553668688,29.4324300012,31.049431009499997,24.288519759699998,19.0540506004,16.5656690049,,39.2339330161,29.261273572199997
2002-05-14 00:00:00+00:00,42.9577957801,30.641993066399998,1.6085825187,30.927363109699996,17.561181506300002,24.598523377,13.088136224600001,17.5110086945,19.5240979372,,25.843522377600003,65.533414053,33.2861433671,60.072187283999995,19.8746000201,38.6800690896,23.247687922399997,18.9292770916,28.9913625181,17.8784148415,5.5113796608,20.0701936675,29.3819076452,30.6114801054,24.7599719764,18.9521340899,17.0593210857,,40.9090736882,29.489996398400002
2002-05-15 00:00:00+00:00,42.7925734886,30.903713843400002,1.5878549813999998,30.4105470155,18.131013354500002,24.283859284800002,13.175655676600002,17.523373043099998,19.604114732,,25.289459675,65.6656378392,32.6062679919,59.3834794747,19.9339271843,38.1731219193,22.858061867800004,18.9797888383,28.688843952600003,17.836064369000002,5.4414382946,19.66739342,29.0977193929,30.386064198899998,24.6883810842,19.166809293,17.075506399800002,,40.467121681100004,29.0096784633
2002-05-16 00:00:00+00:00,42.7595290303,30.648880455300002,1.583458231,30.7177242581,17.8622858352,24.545865716599998,13.5336897982,17.6346521804,19.628119770399998,,25.646097736399998,66.1532130509,32.6062679919,60.0511043919,20.2832982626,38.3695639478,23.3961168955,18.9229631232,28.5375846699,18.1585795055,5.5803218647,19.3062765773,29.3566464673,29.819304205399998,24.47811808,19.299083913,17.7997992068,,41.5933864733,28.8648206733
2002-05-17 00:00:00+00:00,42.990840238400004,30.435371400500003,1.5708960872,31.0044230179,17.7392539589,24.5872351532,13.7246413298,17.6191967447,19.884173513900002,,25.6015179788,66.5250924497,33.3624559092,60.2197675288,20.5667502695,39.082458406,23.5630994903,18.9482189966,29.3090070117,18.253053636500002,5.5793227023,19.9907816374,29.561893538400003,29.7098164793,24.6358153332,19.2015042753,17.455861281700003,,41.579129957,29.2736627252
2002-05-20 00:00:00+00:00,42.3629955308,29.8223937913,1.553937193,30.8064643504,17.4964278871,24.4769166556,13.1915683042,17.3719097728,19.5481029756,,25.2130372333,66.3102287971,33.646893566100005,59.348341321199996,19.9009676486,38.4339451869,23.1672888952,19.0239866167,29.3443008444,17.594992448800003,5.4354433203,19.6350545982,29.176660574099998,27.5651451402,24.285376992699998,18.8437122701,17.1564329704,,41.2013322735,29.0752489529
2002-05-21 00:00:00+00:00,41.966462031300004,29.1267675158,1.4735394724000002,30.274023796599998,17.3021670298,24.2231841111,12.857403124000001,17.1431693239,19.0760038862,,25.327670895900003,65.4507741866,31.149392188,58.6455782504,19.1626740492,38.5547466689,23.204396138499998,19.1944637619,29.1426218008,17.0020858341,5.3714969283,19.349395006199998,28.7661664318,27.352610142600003,23.8333115336,18.908765362,17.407305339300002,,40.345941292,28.7699969954
2002-05-22 00:00:00+00:00,42.3365599642,29.202528793400003,1.5275566909,30.3149807623,17.5708945491,24.5513816415,13.175655676600002,17.3719097728,18.7639383863,,25.7479943254,64.6243755226,30.698454439200002,59.0320979393,19.5054532204,39.4194309609,23.204396138499998,19.352312970499998,29.0014464702,17.4907451319,5.2705815284,19.349395006199998,29.0187782117,27.6295496849,23.927929885500003,18.7287851412,17.544880509400002,,40.488506455599996,28.9455168709
2002-05-23 00:00:00+00:00,42.6686114149,29.5537856256,1.5815739093999999,30.1375005777,17.5644191872,24.711343463000002,13.4461703463,17.523373043099998,19.0680022067,,26.047315555500003,65.4259822266,29.761891422399998,59.2780650141,19.3736150776,39.2604816425,23.7300820852,19.1944637619,28.9913625181,17.8588684696,5.4704140034,19.5110891149,28.8514229075,27.6359901394,24.2503331587,19.0822402736,17.876679448900003,,40.1392218049,29.472076497600003
2002-05-24 00:00:00+00:00,42.502585689600004,29.292064848600003,1.5168788687,29.591407701999998,17.4672887585,24.573445341,13.1836119904,17.3719097728,18.851956860599998,,25.6206235892,64.6161115359,30.1226416215,58.399611175699995,18.8924058566,39.0379525968,23.377563273899998,19.1060682052,28.482122933000003,17.3506627999,5.395476825299999,19.1284130577,28.500924063000003,28.292916495500002,24.2222980915,19.1798199113,17.6015291088,,39.5760894087,29.059986355
2002-05-28 00:00:00+00:00,42.1041239487,28.706636795,1.5062010464,29.3524920689,17.3183554345,24.2921331721,13.0324420279,16.8897001777,18.8359535017,,25.372250653600002,63.5500572594,28.818390901799997,57.6827928436,18.688056735299998,38.9171511148,23.006490840999998,19.0366145534,28.255234008899997,17.0444363066,5.3655019541,18.7511268041,27.7904534321,28.0803814979,23.9419474191,19.2730626763,18.0668568898,,39.0557265617,28.731840500700002
2002-05-29 00:00:00+00:00,41.5064313375,29.1749792379,1.5062010464,29.3524920689,16.9978250199,24.2424898482,12.4516311195,16.7382369075,18.443871207,,25.6652033469,62.930258261400006,28.409078175900003,57.3454665696,17.9761307644,39.0125207059,22.864246408299998,18.9482189966,28.8048094027,16.956477633,5.3525128431999995,18.9128209128,27.4778463545,27.822763319,23.8998948182,19.4920747522,17.7593359215,,38.870391849,28.8463099847
2002-05-30 00:00:00+00:00,41.5396364825,29.0992179604,1.5200194046000002,29.8030186913,16.8359409721,23.939113979800002,12.738058416800001,16.812422999000002,18.5879014377,,25.0601923499,62.046011691000004,27.8540778697,57.8022625656,18.075009371500002,39.018878678600004,22.270530515700003,18.7966837564,28.4317031721,17.1486836235,5.3495153561,18.6864491606,28.0241193285,27.6810733207,23.9349386523,19.7718030471,17.7997992068,,38.4854659074,28.785259593200003
2002-05-31 00:00:00+00:00,41.6392519177,29.278290070900002,1.4634897574,29.1135764357,16.9233583579,24.0632222896,12.555063199100001,17.1740801954,18.331847694300002,,25.429567484899998,62.3517791967,28.9224534592,56.5372890383,18.2068475142,39.0061627331,22.233423272399996,18.9040212182,28.7896834745,16.5850965667,5.370497765900001,18.6487205353,28.276731108299998,27.4427765052,24.1346885063,19.689402464100002,17.3992126822,,38.5638767473,29.1973497359
2002-06-03 00:00:00+00:00,41.3404056121,28.300280851900002,1.4389935769,28.574309721,16.7873757577,23.8618910315,12.1970290774,16.7011438617,18.0037788355,,24.888241856,60.9799574145,28.110765511300002,54.8928234529,17.5476568005,38.1796262775,21.4356175416,18.6262066111,27.841791969499997,16.0996949976,5.2016393245999994,18.0181135114,28.074641684499998,26.8051715125,23.199018137399996,19.5961596991,17.0674137427,,37.8866922204,28.6097397177
2002-06-04 00:00:00+00:00,41.5396364825,27.6115419652,1.4308281834,28.56748356,16.4603699812,23.939113979800002,12.793752613499999,16.6918706002,17.795735169,,24.9837699081,60.9882214011,27.8193903506,55.73613913770001,18.1277446286,37.766358049699996,21.429433001099998,18.4872993076,27.5543993324,16.2821278021,5.0347792079,18.637940928,28.276731108299998,26.122483338400002,23.185000603699997,19.5159275525,17.1362013277,,38.492594165599996,28.098442688800002
2002-06-05 00:00:00+00:00,41.7388673529,28.245181741,1.4270595402000001,29.0384886653,16.6513931576,24.0356426652,12.6664515925,17.124622800999997,17.6997150152,,25.1939316229,62.599698795900004,28.124640519,56.6075653454,18.575994314000003,37.899875477100004,21.4603557038,18.9355910599,27.8821277782,16.829426215599998,5.0757448653,18.8966515019,28.5893381859,26.3801015173,24.012035087199997,19.8997407944,17.0552747571,,39.1769069507,28.571583223
2002-06-06 00:00:00+00:00,41.0415593065,27.7975014646,1.3918855375,28.6425713305,16.2693468047,23.7074451348,12.300461157,16.7382369075,17.3636444769,,24.9328216136,61.1121812007,27.0632024333,55.9821062125,17.7981492717,37.3530898219,20.8357171084,18.9419050282,26.9941619254,16.9076117032,5.030782558399999,18.2768240853,28.276731108299998,26.109602429499997,23.8122852331,19.8411930117,16.5899469761,,38.5638767473,28.3731694506
2002-06-07 00:00:00+00:00,41.307200467,26.9710148007,1.3441493909,29.1886642062,16.3891410001,24.0632222896,12.51528163,16.707326035999998,17.3236360795,,25.1047721075,61.1121812007,26.9383273644,55.026348436300005,14.5021957029,37.073339021500004,20.8357171084,18.8977072498,26.730309214899997,16.9336735324,5.0098001485,18.594822499,28.2104205161,26.3929824263,23.9559649527,20.4678711298,16.7841707456,,38.799109267199995,28.44948244
2002-06-10 00:00:00+00:00,41.838482788200004,27.2947220774,1.3491742484,29.2978827813,16.3600018715,23.81500567,12.308417470799998,16.6084112472,17.5876915024,,24.92008454,61.76503614520001,27.7153277931,53.9722038302,13.8891483391,37.5120391402,20.9532233788,19.1376380469,27.55231189,17.207322739200002,5.0237884218,19.052955807,28.1662134547,26.296375609200002,24.211784941199998,20.6088194954,16.8650973162,,40.2033761285,28.838678685799998
2002-06-11 00:00:00+00:00,41.6724570628,26.6748570794,1.2851073148,29.0111840215,16.0427091378,23.828795482199997,11.9265144077,16.6918706002,17.267624323099998,,24.8563991719,59.5833436724,27.201952509899996,53.0515842076,13.3288362324,36.551985257199995,20.3656920267,18.815625661400002,26.3243819679,17.1258795229,5.0357783703,18.3900099614,28.103060509699997,25.6008065262,24.082122755300002,21.0663595747,16.3997695352,,40.2390174194,28.3502755538
2002-06-12 00:00:00+00:00,42.3697651093,25.579762249699996,1.2618673487,29.919063427399998,15.9132018996,23.925324167600003,12.1652038222,16.902064526300002,16.9235521054,,25.283091138200003,59.9139031379,26.4378527203,52.461263228199996,14.2253356031,36.393035938800004,20.5141209999,18.7840558197,26.380196964299998,18.0934249325,5.0427725069,18.8750922874,29.366119409,25.7746987969,24.513161914,21.0425067744,16.8772363018,,41.5577451824,28.953148169899997
2002-06-13 00:00:00+00:00,41.772072498,24.739500808000003,1.2273214531999999,29.0111840215,15.945578709100001,23.9666936042,11.8469512696,16.908269395799998,16.8355336311,,25.0665608867,58.9222247412,26.3267109327,53.1288881454,13.9155159676,36.5011214753,20.5141209999,18.8219396297,26.4004933267,17.6634047505,5.0077184776,19.0475660034,28.8861570273,25.3045456205,24.092635905500003,20.6977253876,16.7315684747,,40.2746587103,28.563951924
2002-06-14 00:00:00+00:00,41.8716879332,24.767050363400003,1.2624954559000001,29.0316625044,15.8322598757,23.9308400925,11.3775287545,17.0168546121,16.8275319516,,24.9328216136,60.2031426703,25.6876456541,53.529463095699995,14.027578389,36.1260010839,20.4089838105,18.3862758141,26.644049674899996,17.9989508016,4.9826798852,19.0475660034,28.908260558000002,25.5235210725,23.9174167353,19.893235485199998,16.7153831605,,40.5954303283,28.327381656999997
2002-06-17 00:00:00+00:00,42.2037393839,26.309825469499998,1.2901321723999999,30.0351081635,15.5538193134,24.4631268434,11.9901649182,17.1409520022,17.2276159257,,25.493252853,62.2608753436,26.7434926361,54.21114327430001,14.8713425026,36.5265533662,21.9427498666,18.828253598099998,27.0804214654,18.139033133599998,5.2440827897,19.430242060599998,29.6503076613,26.3543396994,24.348455894,20.3833021104,16.9419775583,,41.564873440599996,29.243137529499997
2002-06-18 00:00:00+00:00,42.6686114149,26.6541949128,1.2656359919,29.8849326227,16.0103323283,24.3886618575,11.703737620899998,17.1564641759,17.563686464,,25.429567484899998,62.6244907558,26.118320081,53.367827589399994,14.5153795171,35.8971140654,21.6582610014,18.815625661400002,26.872383751300003,18.2400227218,5.3081815862,19.5164789185,29.6471500141,26.6248387873,24.47811808,20.6847147693,17.1564329704,,41.7359516369,29.5636520849
2002-06-19 00:00:00+00:00,42.4361753994,26.1583029144,1.0753195127,29.4412321612,15.6120975706,23.883954731,11.528698717000001,17.0882106114,16.6915034004,,25.0729294235,61.525380532700005,26.1530518896,51.547671236300005,13.2431414396,35.839892310799996,21.6582610014,18.9292770916,26.659271946599997,17.709012951600002,5.3081815862,19.2685479519,29.8081900238,26.289935154699997,24.4991443804,21.098886120699998,16.108433880899998,,40.9767921409,29.5712833838
2002-06-20 00:00:00+00:00,42.1041239487,25.7657217491,1.0746914054999999,29.8781064617,15.4599265657,24.085285989099997,11.2024898506,17.2867664355,15.6512850677,,25.308565285500002,60.099842837299995,25.3611666531,50.303780601199996,12.682829332899999,34.9942819369,20.643996351400002,18.6388345478,26.4867528667,17.6243120066,5.208027216700001,19.4464114714,29.634519425100002,26.154685610799998,24.1101578225,20.8473474989,16.1610361518,,40.3272732269,29.5178642913
2002-06-21 00:00:00+00:00,41.1743798868,25.6899604715,1.0583606184999999,29.332013586,15.437262799,24.173540787199997,10.931975180899999,17.373634608499998,15.403233003699999,,24.9965069818,58.3224747204,24.777672268299998,48.3149611111,12.346642068900001,33.6972554989,20.40279927,18.310508194,25.3603047563,17.031405392,5.082834254700001,18.3415017288,29.634519425100002,25.6458897075,23.0413208842,20.2965646546,16.2864723363,,39.2423625136,29.1744558391
2002-06-24 00:00:00+00:00,41.2075850318,25.5522126942,1.0847411206,29.175011884299998,15.3951729466,24.0577063647,11.186577222999999,17.6683659099,15.2031910167,,25.4741472426,59.066489281,25.4723084407,48.9825860282,12.7421564971,34.415706418,20.5203055404,18.4115316874,25.1167484081,17.643858378599997,5.0978574102,18.4708570157,29.4924252989,25.6136874351,23.304149639499997,19.5202644253,16.0639242671,,39.7919554407,28.2739625644
2002-06-25 00:00:00+00:00,40.7095078558,25.0149963626,1.0765757270999998,29.2637519766,15.605622208699998,23.7184769846,10.7012420803,17.2030006972,15.3872296447,,25.219405770100003,58.98382099649999,25.104151269299997,48.2095466505,12.076373876199998,33.913426571900004,20.3656920267,18.3420780357,24.8884143316,17.2496732117,4.9676567298,18.0989605657,28.103060509699997,25.3753906197,23.146452386300002,19.4617166426,15.639059771400001,,39.3280133594,28.7547343975
